STATIONS_ID;MESS_DATUM;QN;PP_10;TT_10;TM5_10;RF_10;TD_10
          3;199308080640;    1;  992.7;  15.8;  15.8;  76.0;  11.6
          3;199308080650;    1;  992.7;  16.0;  16.0;  76.0;  11.8
          3;199308080700;    1;  992.7;  16.3;  16.6;  77.0;  12.2
          3;199308080710;    1;  992.6;  16.5;  17.1;  75.0;  12.0
          3;199308080720;    1;  992.7;  16.8;  17.5;  73.0;  12.0
          3;199308080730;    1;  992.7;  17.0;  17.7;  74.0;  12.4
          3;199308080740;    1;  992.7;  17.1;  17.5;  77.0;  13.0
          3;199308080750;    1;  992.7;  17.4;  18.1;  73.0;  12.5
          3;199308080800;    1;  992.7;  17.7;  18.6;  75.0;  13.1
          3;199308080810;    1;  992.7;  17.7;  18.3;  73.0;  12.7
          3;199308080820;    1;  992.8;  17.8;  18.9;  72.0;  12.7
          3;199308080830;    1;  992.8;  18.1;  19.4;  71.0;  12.8
          3;199308080840;    1;  992.9;  18.0;  19.5;  73.0;  13.0
          3;199308080850;    1;  993.0;  18.2;  20.5;  73.0;  13.3
          3;199308080900;    1;  993.1;  18.3;  21.6;  74.0;  13.5
          3;199308080910;    1;  993.1;  18.4;  20.6;  74.0;  13.7
          3;199308080920;    1;  993.1;  18.4;  21.0;  70.0;  12.8
          3;199308080930;    1;  993.1;  18.3;  19.6;  73.0;  13.3
          3;199308080940;    1;  993.0;  18.6;  21.9;  74.0;  13.9
          3;199308080950;    1;  993.0;  18.9;  21.6;  69.0;  13.1
          3;199308081000;    1;  992.8;  19.6;  23.2;  71.0;  14.1
          3;199308081010;    1;  992.7;  20.1;  24.1;  74.0;  15.3
          3;199308081020;    1;  992.7;  19.8;  24.3;  68.0;  13.6
          3;199308081030;    1;  992.7;  20.3;  24.1;  70.0;  14.6
          3;199308081040;    1;  992.8;  20.9;  24.9;  64.0;  13.7
          3;199308081050;    1;  992.8;  20.5;  25.7;  65.0;  13.7
          3;199308081100;    1;  992.8;  21.1;  25.1;  67.0;  14.7
          3;199308081110;    1;  992.8;  20.8;  23.4;  62.0;  13.4
          3;199308081120;    1;  992.8;  20.4;  22.8;  65.0;  13.6
          3;199308081130;    1;  992.7;  21.2;  24.4;  66.0;  14.5
          3;199308081140;    1;  992.6;  21.1;  24.0;  63.0;  13.8
          3;199308081150;    1;  992.6;  20.6;  23.2;  64.0;  13.5
          3;199308081200;    1;  992.6;  20.6;  24.2;  64.0;  13.7
          3;199308081210;    1;  992.6;  21.5;  25.3;  61.0;  13.7
          3;199308081220;    1;  992.5;  21.2;  24.8;  57.0;  12.4
          3;199308081230;    1;  992.5;  22.6;  27.1;  59.0;  14.1
          3;199308081240;    1;  992.4;  22.6;  27.0;  51.0;  12.0
          3;199308081250;    1;  992.5;  23.0;  28.0;  58.0;  14.3
          3;199308081300;    1;  992.5;  22.3;  25.5;  51.0;  11.8
          3;199308081310;    1;  992.4;  22.4;  27.8;  54.0;  12.5
          3;199308081320;    1;  992.4;  22.6;  26.1;  52.0;  12.1
          3;199308081330;    1;  992.3;  22.3;  28.0;  58.0;  13.5
          3;199308081340;    1;  992.3;  22.2;  25.0;  54.0;  12.5
          3;199308081350;    1;  992.2;  22.5;  28.1;  58.0;  13.7
          3;199308081400;    1;  992.3;  22.8;  28.2;  53.0;  12.6
          3;199308081410;    1;  992.3;  22.6;  26.3;  54.0;  12.8
          3;199308081420;    1;  992.2;  23.1;  29.5;  54.0;  13.3
          3;199308081430;    1;  992.2;  22.7;  28.4;  49.0;  11.4
          3;199308081440;    1;  992.1;  22.8;  26.7;  41.0;   8.9
          3;199308081450;    1;  992.0;  22.3;  25.1;  46.0;  10.1
          3;199308081500;    1;  992.0;  23.3;  27.6;  47.0;  11.3
          3;199308081510;    1;  992.0;  23.0;  28.4;  46.0;  10.6
          3;199308081520;    1;  991.9;  23.2;  27.2;  46.0;  10.9
          3;199308081530;    1;  991.9;  23.2;  28.3;  51.0;  12.6
          3;199308081540;    1;  991.9;  24.0;  28.3;  50.0;  13.0
          3;199308081550;    1;  991.9;  23.0;  27.7;  46.0;  10.6
          3;199308081600;    1;  991.9;  22.5;  25.3;  50.0;  11.6
          3;199308081610;    1;  991.9;  22.4;  24.1;  50.0;  11.5
          3;199308081620;    1;  991.9;  22.8;  27.5;  55.0;  13.3
          3;199308081630;    1;  991.9;  22.8;  27.6;  52.0;  12.4
          3;199308081640;    1;  992.0;  21.8;  23.2;  53.0;  11.8
          3;199308081650;    1;  992.0;  21.5;  23.1;  55.0;  12.1
          3;199308081700;    1;  992.1;  21.3;  23.7;  57.0;  12.4
          3;199308081710;    1;  992.0;  21.2;  23.5;  59.0;  12.8
          3;199308081720;    1;  992.0;  21.2;  22.7;  56.0;  12.2
          3;199308081730;    1;  992.0;  20.0;  20.9;  63.0;  12.7
          3;199308081740;    1;  992.0;  19.6;  20.7;  64.0;  12.5
          3;199308081750;    1;  992.2;  19.1;  19.2;  65.0;  12.4
          3;199308081800;    1;  992.5;  17.4;  16.8;  77.0;  13.4
          3;199308081810;    1;  992.3;  16.6;  17.0;  83.0;  13.7
          3;199308081820;    1;  992.1;  16.6;  17.3;  85.0;  14.1
          3;199308081830;    1;  992.2;  16.7;  16.7;  88.0;  14.6
          3;199308081840;    1;  992.1;  16.7;  17.1;  88.0;  14.8
          3;199308081850;    1;  992.2;  16.5;  16.8;  90.0;  14.8
          3;199308081900;    1;  992.3;  16.6;  17.2;  90.0;  15.0
          3;199308081910;    1;  992.3;  16.9;  17.2;  91.0;  15.4
          3;199308081920;    1;  992.4;  16.7;  17.1;  89.0;  14.8
          3;199308081930;    1;  992.3;  16.7;  16.3;  89.0;  14.8
          3;199308081940;    1;  992.4;  16.7;  16.5;  89.0;  14.9
          3;199308081950;    1;  992.3;  16.7;  16.4;  89.0;  14.8
          3;199308082000;    1;  992.4;  16.5;  16.2;  89.0;  14.6
          3;199308082010;    1;  992.4;  16.2;  16.2;  90.0;  14.6
          3;199308082020;    1;  992.6;  16.3;  16.2;  91.0;  14.8
          3;199308082030;    1;  992.6;  16.2;  15.8;  92.0;  14.8
          3;199308082040;    1;  992.7;  16.1;  15.8;  91.0;  14.6
          3;199308082050;    1;  992.8;  16.1;  16.0;  93.0;  14.9
          3;199308082100;    1;  992.7;  16.0;  15.7;  92.0;  14.7
          3;199308082110;    1;  992.8;  15.9;  15.5;  92.0;  14.6
          3;199308082120;    1;  992.8;  15.8;  15.3;  92.0;  14.4
          3;199308082130;    1;  992.8;  15.7;  15.3;  92.0;  14.4
          3;199308082140;    1;  992.8;  15.6;  15.5;  92.0;  14.3
          3;199308082150;    1;  992.9;  15.7;  16.0;  93.0;  14.5
          3;199308082200;    1;  993.0;  15.7;  15.7;  92.0;  14.4
          3;199308082210;    1;  993.0;  15.7;  16.1;  92.0;  14.4
          3;199308082220;    1;  993.0;  15.9;  15.7;  92.0;  14.6
          3;199308082230;    1;  993.0;  15.8;  16.1;  93.0;  14.7
          3;199308082240;    1;  992.9;  15.9;  15.9;  93.0;  14.7
          3;199308082250;    1;  992.9;  15.9;  15.8;  91.0;  14.4
          3;199308082300;    1;  993.1;  15.8;  15.4;  90.0;  14.2
          3;199308082310;    1;  993.1;  15.7;  15.4;  90.0;  14.0
          3;199308082320;    1;  993.2;  15.7;  15.1;  90.0;  14.1
          3;199308082330;    1;  993.2;  15.5;  15.1;  90.0;  13.9
          3;199308082340;    1;  993.1;  15.4;  14.5;  90.0;  13.8
          3;199308082350;    1;  993.1;  15.2;  14.2;  91.0;  13.7
          3;199308090000;    1;  993.1;  15.1;  14.0;  90.0;  13.5
          3;199308090010;    1;  993.2;  14.9;  14.1;  91.0;  13.4
          3;199308090020;    1;  993.2;  14.9;  14.6;  91.0;  13.4
          3;199308090030;    1;  993.0;  15.0;  14.7;  92.0;  13.7
          3;199308090040;    1;  993.1;  15.0;  14.6;  92.0;  13.7
          3;199308090050;    1;  993.2;  15.0;  14.8;  93.0;  13.9
          3;199308090100;    1;  993.1;  15.1;  15.2;  94.0;  14.1
          3;199308090110;    1;  993.2;  15.1;  15.2;  94.0;  14.1
          3;199308090120;    1;  993.1;  15.1;  14.6;  93.0;  13.9
          3;199308090130;    1;  993.1;  15.0;  14.2;  92.0;  13.7
          3;199308090140;    1;  993.1;  14.7;  14.1;  92.0;  13.5
          3;199308090150;    1;  993.0;  14.7;  14.0;  94.0;  13.7
          3;199308090200;    1;  993.0;  14.6;  14.0;  94.0;  13.6
          3;199308090210;    1;  993.0;  14.5;  13.6;  93.0;  13.4
          3;199308090220;    1;  993.0;  14.3;  13.6;  94.0;  13.3
          3;199308090230;    1;  993.1;  14.2;  13.5;  94.0;  13.2
          3;199308090240;    1;  992.9;  14.1;  13.3;  94.0;  13.1
          3;199308090250;    1;  992.8;  14.1;  13.3;  95.0;  13.3
          3;199308090300;    1;  992.7;  14.0;  13.1;  95.0;  13.1
          3;199308090310;    1;  992.8;  13.8;  13.1;  95.0;  13.0
          3;199308090320;    1;  992.8;  13.9;  13.8;  95.0;  13.2
          3;199308090330;    1;  992.5;  14.0;  13.5;  96.0;  13.3
          3;199308090340;    1;  992.5;  13.9;  13.7;  96.0;  13.3
          3;199308090350;    1;  992.5;  14.0;  13.8;  96.0;  13.4
          3;199308090400;    1;  992.3;  13.9;  13.7;  96.0;  13.3
          3;199308090410;    1;  992.1;  14.0;  13.7;  96.0;  13.4
          3;199308090420;    1;  992.1;  14.0;  13.6;  96.0;  13.4
          3;199308090430;    1;  992.2;  14.1;  13.9;  96.0;  13.5
          3;199308090440;    1;  992.1;  14.1;  14.0;  96.0;  13.5
          3;199308090450;    1;  992.1;  14.2;  14.0;  96.0;  13.6
          3;199308090500;    1;  992.0;  14.3;  14.2;  96.0;  13.7
          3;199308090510;    1;  991.8;  14.3;  14.1;  96.0;  13.7
          3;199308090520;    1;  991.8;  14.3;  14.0;  96.0;  13.6
          3;199308090530;    1;  991.8;  14.3;  14.1;  96.0;  13.6
          3;199308090540;    1;  991.8;  14.3;  14.1;  96.0;  13.6
          3;199308090550;    1;  991.8;  14.3;  14.1;  95.0;  13.6
          3;199308090600;    1;  991.8;  14.3;  14.2;  95.0;  13.6
          3;199308090610;    1;  991.9;  14.4;  14.5;  96.0;  13.7
          3;199308090620;    1;  992.0;  14.6;  14.5;  95.0;  13.8
          3;199308090630;    1;  991.9;  14.7;  14.5;  94.0;  13.8
          3;199308090640;    1;  991.8;  14.8;  15.0;  94.0;  13.8
          3;199308090650;    1;  991.9;  14.9;  15.2;  93.0;  13.7
          3;199308090700;    1;  991.9;  14.9;  14.9;  92.0;  13.5
          3;199308090710;    1;  991.8;  15.0;  15.1;  91.0;  13.6
          3;199308090720;    1;  991.7;  15.0;  15.1;  90.0;  13.4
          3;199308090730;    1;  991.7;  15.2;  15.3;  91.0;  13.7
          3;199308090740;    1;  991.7;  15.3;  15.4;  89.0;  13.4
          3;199308090750;    1;  991.6;  15.5;  15.6;  87.0;  13.4
          3;199308090800;    1;  991.5;  15.7;  15.8;  85.0;  13.2
          3;199308090810;    1;  991.5;  16.3;  17.0;  84.0;  13.7
          3;199308090820;    1;  991.5;  16.5;  18.0;  83.0;  13.6
          3;199308090830;    1;  991.4;  16.5;  17.7;  81.0;  13.2
          3;199308090840;    1;  991.3;  16.5;  17.8;  81.0;  13.2
          3;199308090850;    1;  991.3;  16.7;  18.3;  80.0;  13.3
          3;199308090900;    1;  991.3;  16.7;  18.6;  80.0;  13.2
          3;199308090910;    1;  991.3;  16.9;  18.4;  78.0;  13.1
          3;199308090920;    1;  991.3;  16.9;  18.2;  75.0;  12.5
          3;199308090930;    1;  991.2;  17.0;  18.3;  74.0;  12.3
          3;199308090940;    1;  991.2;  17.0;  18.4;  71.0;  11.7
          3;199308090950;    1;  991.1;  17.2;  18.8;  72.0;  12.1
          3;199308091000;    1;  991.1;  17.5;  19.6;  73.0;  12.5
          3;199308091010;    1;  991.1;  17.5;  19.5;  69.0;  11.8
          3;199308091020;    1;  991.1;  17.8;  19.8;  67.0;  11.6
          3;199308091030;    1;  991.1;  17.9;  20.4;  67.0;  11.6
          3;199308091040;    1;  991.0;  17.9;  19.8;  67.0;  11.6
          3;199308091050;    1;  991.1;  18.0;  19.7;  69.0;  12.2
          3;199308091100;    1;  990.9;  18.0;  20.3;  68.0;  12.0
          3;199308091110;    1;  990.7;  18.5;  21.2;  64.0;  11.6
          3;199308091120;    1;  990.7;  19.0;  21.4;  64.0;  12.1
          3;199308091130;    1;  990.6;  19.6;  24.1;  66.0;  13.1
          3;199308091140;    1;  990.4;  19.8;  22.9;  61.0;  12.1
          3;199308091150;    1;  990.2;  19.1;  21.8;  60.0;  11.3
          3;199308091200;    1;  990.1;  19.1;  22.0;  63.0;  11.8
          3;199308091210;    1;  990.0;  19.2;  21.8;  62.0;  11.8
          3;199308091220;    1;  989.9;  19.7;  23.8;  62.0;  12.2
          3;199308091230;    1;  989.9;  19.5;  22.1;  60.0;  11.5
          3;199308091240;    1;  989.9;  19.7;  22.7;  63.0;  12.4
          3;199308091250;    1;  989.8;  19.8;  22.9;  62.0;  12.4
          3;199308091300;    1;  989.8;  20.0;  22.6;  64.0;  13.0
          3;199308091310;    1;  989.5;  20.0;  23.6;  63.0;  12.8
          3;199308091320;    1;  989.6;  20.0;  22.9;  62.0;  12.6
          3;199308091330;    1;  989.5;  19.3;  20.5;  64.0;  12.3
          3;199308091340;    1;  989.4;  19.4;  20.8;  66.0;  12.8
          3;199308091350;    1;  989.3;  19.3;  20.7;  66.0;  12.8
          3;199308091400;    1;  989.2;  18.9;  20.2;  66.0;  12.4
          3;199308091410;    1;  989.0;  18.7;  19.3;  70.0;  13.0
          3;199308091420;    1;  989.0;  18.6;  20.1;  71.0;  13.3
          3;199308091430;    1;  988.8;  18.7;  20.4;  70.0;  13.0
          3;199308091440;    1;  988.7;  18.6;  19.3;  69.0;  12.9
          3;199308091450;    1;  988.7;  18.5;  19.6;  71.0;  13.2
          3;199308091500;    1;  988.7;  18.6;  19.8;  70.0;  13.1
          3;199308091510;    1;  988.7;  18.6;  19.6;  70.0;  12.9
          3;199308091520;    1;  988.6;  18.6;  19.6;  70.0;  13.0
          3;199308091530;    1;  988.4;  18.7;  20.4;  70.0;  13.1
          3;199308091540;    1;  988.3;  19.2;  21.4;  69.0;  13.4
          3;199308091550;    1;  988.3;  19.3;  22.0;  68.0;  13.2
          3;199308091600;    1;  988.2;  18.9;  20.2;  67.0;  12.6
          3;199308091610;    1;  987.8;  19.1;  21.3;  67.0;  12.8
          3;199308091620;    1;  987.8;  19.4;  21.3;  67.0;  13.0
          3;199308091630;    1;  987.7;  19.6;  21.3;  66.0;  13.0
          3;199308091640;    1;  987.5;  19.4;  20.5;  66.0;  12.8
          3;199308091650;    1;  987.5;  19.2;  20.2;  66.0;  12.7
          3;199308091700;    1;  987.3;  19.3;  20.2;  67.0;  13.0
          3;199308091710;    1;  987.2;  19.2;  20.1;  68.0;  13.1
          3;199308091720;    1;  987.0;  19.0;  19.4;  68.0;  12.9
          3;199308091730;    1;  986.9;  19.0;  19.5;  69.0;  13.2
          3;199308091740;    1;  986.8;  19.0;  19.5;  70.0;  13.3
          3;199308091750;    1;  986.7;  19.0;  19.3;  69.0;  13.3
          3;199308091800;    1;  986.6;  18.9;  19.1;  71.0;  13.4
          3;199308091810;    1;  986.4;  18.8;  19.1;  71.0;  13.3
          3;199308091820;    1;  986.3;  18.8;  19.0;  72.0;  13.6
          3;199308091830;    1;  986.1;  18.8;  19.0;  72.0;  13.7
          3;199308091840;    1;  986.0;  18.8;  18.7;  72.0;  13.7
          3;199308091850;    1;  986.0;  18.6;  18.5;  74.0;  13.9
          3;199308091900;    1;  986.0;  18.1;  17.2;  78.0;  14.2
          3;199308091910;    1;  985.9;  17.6;  16.5;  82.0;  14.5
          3;199308091920;    1;  985.9;  17.3;  16.5;  85.0;  14.7
          3;199308091930;    1;  985.9;  17.0;  16.3;  87.0;  14.7
          3;199308091940;    1;  985.8;  16.8;  16.2;  89.0;  15.0
          3;199308091950;    1;  985.7;  16.6;  16.2;  91.0;  15.2
          3;199308092000;    1;  985.7;  16.4;  16.1;  93.0;  15.3
          3;199308092010;    1;  985.7;  16.2;  16.1;  95.0;  15.4
          3;199308092020;    1;  985.6;  16.2;  16.1;  96.0;  15.5
          3;199308092030;    1;  985.7;  16.2;  16.2;  97.0;  15.6
          3;199308092040;    1;  985.6;  16.2;  16.1;  97.0;  15.7
          3;199308092050;    1;  985.5;  16.2;  16.1;  97.0;  15.8
          3;199308092100;    1;  985.5;  16.2;  16.1;  98.0;  15.8
          3;199308092110;    1;  985.4;  16.2;  16.2;  98.0;  15.9
          3;199308092120;    1;  985.3;  16.2;  16.2;  98.0;  15.9
          3;199308092130;    1;  985.3;  16.2;  16.2;  98.0;  15.9
          3;199308092140;    1;  985.3;  16.3;  16.3;  98.0;  16.0
          3;199308092150;    1;  985.2;  16.4;  16.2;  98.0;  16.0
          3;199308092200;    1;  985.2;  16.3;  16.3;  98.0;  16.0
          3;199308092210;    1;  985.2;  16.3;  16.3;  98.0;  16.0
          3;199308092220;    1;  985.2;  16.4;  16.3;  98.0;  16.1
          3;199308092230;    1;  985.2;  16.4;  16.3;  98.0;  16.1
          3;199308092240;    1;  985.2;  16.5;  16.5;  98.0;  16.2
          3;199308092250;    1;  985.1;  16.5;  16.5;  98.0;  16.2
          3;199308092300;    1;  985.1;  16.5;  16.4;  98.0;  16.1
          3;199308092310;    1;  985.2;  16.5;  16.4;  97.0;  16.1
          3;199308092320;    1;  985.2;  16.5;  16.4;  97.0;  16.1
          3;199308092330;    1;  985.3;  16.5;  16.3;  97.0;  16.0
          3;199308092340;    1;  985.2;  16.5;  16.2;  97.0;  16.0
          3;199308092350;    1;  985.0;  16.4;  16.3;  97.0;  15.9
          3;199308100000;    1;  985.0;  16.4;  16.1;  96.0;  15.8
          3;199308100010;    1;  984.8;  16.3;  16.0;  96.0;  15.7
          3;199308100020;    1;  984.7;  16.2;  15.7;  96.0;  15.5
          3;199308100030;    1;  984.5;  16.2;  15.6;  96.0;  15.5
          3;199308100040;    1;  984.6;  16.0;  15.5;  96.0;  15.3
          3;199308100050;    1;  984.7;  16.1;  15.8;  96.0;  15.5
          3;199308100100;    1;  984.5;  16.1;  15.9;  96.0;  15.4
          3;199308100110;    1;  984.5;  16.2;  15.9;  95.0;  15.3
          3;199308100120;    1;  984.4;  16.2;  15.9;  95.0;  15.3
          3;199308100130;    1;  984.4;  16.1;  15.9;  94.0;  15.1
          3;199308100140;    1;  984.3;  16.1;  15.9;  93.0;  15.0
          3;199308100150;    1;  984.2;  16.1;  15.8;  94.0;  15.1
          3;199308100200;    1;  984.4;  16.1;  15.9;  94.0;  15.1
          3;199308100210;    1;  984.3;  16.1;  15.9;  94.0;  15.1
          3;199308100220;    1;  984.3;  16.1;  15.9;  94.0;  15.1
          3;199308100230;    1;  984.2;  16.1;  15.9;  94.0;  15.1
          3;199308100240;    1;  984.2;  16.2;  15.9;  93.0;  15.1
          3;199308100250;    1;  983.9;  16.1;  16.0;  93.0;  15.0
          3;199308100300;    1;  983.9;  16.1;  15.9;  93.0;  15.0
          3;199308100310;    1;  983.8;  16.2;  16.1;  92.0;  15.0
          3;199308100320;    1;  983.7;  16.2;  16.0;  92.0;  14.9
          3;199308100330;    1;  983.4;  16.2;  16.0;  92.0;  14.9
          3;199308100340;    1;  983.6;  16.2;  16.0;  92.0;  14.9
          3;199308100350;    1;  983.5;  16.1;  16.0;  92.0;  14.9
          3;199308100400;    1;  983.4;  16.1;  16.0;  92.0;  14.8
          3;199308100410;    1;  983.4;  16.1;  16.0;  92.0;  14.8
          3;199308100420;    1;  983.2;  16.1;  15.8;  92.0;  14.7
          3;199308100430;    1;  983.2;  16.1;  15.8;  91.0;  14.7
          3;199308100440;    1;  983.1;  16.0;  15.9;  92.0;  14.7
          3;199308100450;    1;  982.8;  16.0;  15.7;  92.0;  14.6
          3;199308100500;    1;  982.9;  16.1;  15.9;  92.0;  14.8
          3;199308100510;    1;  982.8;  16.1;  15.9;  91.0;  14.7
          3;199308100520;    1;  982.8;  16.1;  15.9;  92.0;  14.8
          3;199308100530;    1;  982.8;  16.0;  15.4;  93.0;  14.8
          3;199308100540;    1;  982.8;  16.0;  15.4;  92.0;  14.6
          3;199308100550;    1;  982.8;  15.9;  15.3;  92.0;  14.6
          3;199308100600;    1;  982.8;  16.0;  15.5;  91.0;  14.5
          3;199308100610;    1;  982.9;  16.1;  15.6;  90.0;  14.4
          3;199308100620;    1;  982.9;  16.0;  15.5;  91.0;  14.5
          3;199308100630;    1;  983.0;  16.0;  15.5;  91.0;  14.4
          3;199308100640;    1;  983.0;  16.0;  15.8;  90.0;  14.3
          3;199308100650;    1;  983.1;  16.0;  15.6;  88.0;  14.0
          3;199308100700;    1;  983.2;  16.0;  15.8;  88.0;  14.0
          3;199308100710;    1;  983.1;  16.1;  16.1;  87.0;  14.0
          3;199308100720;    1;  983.2;  16.1;  16.3;  88.0;  14.1
          3;199308100730;    1;  983.2;  16.0;  15.5;  87.0;  13.8
          3;199308100740;    1;  983.2;  15.7;  15.3;  90.0;  14.1
          3;199308100750;    1;  983.2;  15.7;  15.5;  90.0;  14.1
          3;199308100800;    1;  983.2;  15.9;  15.8;  90.0;  14.3
          3;199308100810;    1;  983.3;  15.8;  15.5;  89.0;  14.0
          3;199308100820;    1;  983.3;  16.2;  17.1;  89.0;  14.4
          3;199308100830;    1;  983.3;  16.6;  17.8;  86.0;  14.3
          3;199308100840;    1;  983.4;  16.9;  19.5;  85.0;  14.4
          3;199308100850;    1;  983.5;  16.6;  17.2;  82.0;  13.5
          3;199308100900;    1;  983.4;  16.4;  15.6;  84.0;  13.7
          3;199308100910;    1;  983.6;  15.3;  14.9;  89.0;  13.4
          3;199308100920;    1;  983.5;  15.0;  15.0;  93.0;  13.9
          3;199308100930;    1;  983.6;  15.2;  15.7;  95.0;  14.4
          3;199308100940;    1;  983.6;  15.2;  15.9;  93.0;  14.1
          3;199308100950;    1;  983.7;  15.8;  17.4;  93.0;  14.7
          3;199308101000;    1;  984.2;  15.2;  16.1;  85.0;  12.8
          3;199308101010;    1;  984.8;  13.8;  14.0;  88.0;  11.9
          3;199308101020;    1;  985.2;  13.2;  13.7;  90.0;  11.6
          3;199308101030;    1;  985.4;  12.8;  13.1;  91.0;  11.4
          3;199308101040;    1;  985.5;  12.8;  13.2;  93.0;  11.6
          3;199308101050;    1;  985.5;  12.9;  13.4;  95.0;  12.1
          3;199308101100;    1;  985.4;  13.0;  14.2;  95.0;  12.2
          3;199308101110;    1;  985.3;  13.7;  16.2;  97.0;  13.2
          3;199308101120;    1;  985.6;  14.5;  17.0;  95.0;  13.7
          3;199308101130;    1;  985.7;  15.6;  18.7;  94.0;  14.6
          3;199308101140;    1;  985.7;  15.1;  18.0;  85.0;  12.6
          3;199308101150;    1;  985.7;  15.3;  18.1;  85.0;  12.7
          3;199308101200;    1;  985.7;  14.8;  16.2;  87.0;  12.6
          3;199308101210;    1;  985.7;  15.0;  16.7;  87.0;  12.9
          3;199308101220;    1;  985.9;  15.0;  17.1;  86.0;  12.7
          3;199308101230;    1;  985.9;  15.7;  18.3;  86.0;  13.4
          3;199308101240;    1;  985.9;  15.3;  17.2;  80.0;  11.8
          3;199308101250;    1;  985.9;  16.0;  17.9;  75.0;  11.6
          3;199308101300;    1;  986.1;  16.0;  17.6;  69.0;  10.3
          3;199308101310;    1;  986.3;  15.4;  16.7;  70.0;  10.0
          3;199308101320;    1;  986.3;  16.3;  19.1;  74.0;  11.6
          3;199308101330;    1;  986.4;  16.3;  18.1;  66.0;  10.0
          3;199308101340;    1;  986.4;  17.6;  20.6;  63.0;  10.4
          3;199308101350;    1;  986.4;  17.2;  21.3;  60.0;   9.4
          3;199308101400;    1;  986.7;  17.3;  20.5;  60.0;   9.5
          3;199308101410;    1;  986.8;  16.9;  18.4;  62.0;   9.6
          3;199308101420;    1;  986.8;  16.7;  19.5;  63.0;   9.6
          3;199308101430;    1;  987.0;  18.3;  22.8;  69.0;  12.5
          3;199308101440;    1;  987.0;  17.8;  21.9;  65.0;  11.0
          3;199308101450;    1;  987.1;  16.5;  17.9;  60.0;   8.6
          3;199308101500;    1;  987.2;  16.4;  18.6;  63.0;   9.3
          3;199308101510;    1;  987.4;  17.2;  21.1;  61.0;   9.7
          3;199308101520;    1;  987.4;  17.6;  21.7;  62.0;  10.3
          3;199308101530;    1;  987.6;  17.6;  21.0;  56.0;   8.8
          3;199308101540;    1;  987.6;  17.9;  21.1;  53.0;   8.1
          3;199308101550;    1;  987.7;  17.2;  19.3;  57.0;   8.7
          3;199308101600;    1;  987.8;  16.8;  21.1;  63.0;   9.8
          3;199308101610;    1;  987.8;  16.7;  18.0;  62.0;   9.3
          3;199308101620;    1;  987.9;  16.2;  17.3;  65.0;   9.6
          3;199308101630;    1;  988.0;  15.7;  16.5;  64.0;   8.9
          3;199308101640;    1;  988.1;  15.7;  16.8;  64.0;   8.9
          3;199308101650;    1;  988.1;  15.6;  16.5;  62.0;   8.4
          3;199308101700;    1;  988.3;  15.3;  15.9;  62.0;   8.0
          3;199308101710;    1;  988.4;  15.0;  15.5;  66.0;   8.6
          3;199308101720;    1;  988.4;  15.1;  16.1;  66.0;   8.8
          3;199308101730;    1;  988.3;  15.3;  16.4;  65.0;   8.8
          3;199308101740;    1;  988.3;  15.3;  16.0;  64.0;   8.5
          3;199308101750;    1;  988.4;  15.3;  16.2;  66.0;   9.0
          3;199308101800;    1;  988.5;  15.3;  16.1;  66.0;   9.1
          3;199308101810;    1;  988.5;  15.3;  15.9;  68.0;   9.5
          3;199308101820;    1;  988.6;  15.1;  15.7;  68.0;   9.3
          3;199308101830;    1;  988.6;  15.1;  15.7;  66.0;   8.8
          3;199308101840;    1;  988.7;  15.0;  15.4;  65.0;   8.5
          3;199308101850;    1;  988.7;  15.1;  15.3;  63.0;   8.1
          3;199308101900;    1;  988.9;  15.0;  14.9;  61.0;   7.6
          3;199308101910;    1;  989.1;  14.7;  14.1;  64.0;   8.1
          3;199308101920;    1;  989.2;  14.5;  13.9;  64.0;   7.8
          3;199308101930;    1;  989.3;  14.3;  13.5;  65.0;   7.8
          3;199308101940;    1;  989.5;  14.3;  14.1;  66.0;   8.1
          3;199308101950;    1;  989.6;  14.2;  13.9;  66.0;   7.9
          3;199308102000;    1;  989.7;  14.0;  13.5;  67.0;   8.0
          3;199308102010;    1;  989.8;  13.9;  13.3;  66.0;   7.6
          3;199308102020;    1;  990.0;  13.8;  13.5;  68.0;   7.9
          3;199308102030;    1;  990.0;  13.9;  13.7;  67.0;   7.8
          3;199308102040;    1;  990.2;  13.8;  13.5;  67.0;   7.7
          3;199308102050;    1;  990.2;  13.8;  13.7;  67.0;   7.8
          3;199308102100;    1;  990.2;  13.8;  13.7;  67.0;   7.9
          3;199308102110;    1;  990.3;  13.8;  13.5;  68.0;   7.9
          3;199308102120;    1;  990.3;  13.7;  13.5;  69.0;   8.2
          3;199308102130;    1;  990.4;  13.6;  13.2;  68.0;   7.9
          3;199308102140;    1;  990.4;  13.4;  12.7;  70.0;   8.0
          3;199308102150;    1;  990.5;  13.2;  12.3;  70.0;   7.8
          3;199308102200;    1;  990.5;  13.1;  12.4;  71.0;   8.0
          3;199308102210;    1;  990.5;  13.1;  12.5;  71.0;   8.0
          3;199308102220;    1;  990.6;  13.0;  12.3;  71.0;   7.9
          3;199308102230;    1;  990.7;  12.8;  12.1;  73.0;   8.1
          3;199308102240;    1;  990.7;  12.8;  11.8;  73.0;   8.1
          3;199308102250;    1;  990.8;  12.6;  11.4;  74.0;   8.1
          3;199308102300;    1;  990.8;  12.5;  11.0;  73.0;   7.9
